deg_1_7,deg_1_7-href,thumb-src,alexander_polynomial,conway_polynomial,gauss_code,jones_polynomial
9_15,http://katlas.org/wiki/9_15,,,,"-1, 4, -3, 1, -6, 7, -2, 3, -4, 2, -8, 9, -5, 6, -7, 5, -9, 8",
9_15,http://katlas.org/wiki/9_15,,,,,-q^8+2 q^7-4 q^6+6 q^5-6 q^4+7 q^3-6 q^2+4 q-2+ q^{-1}
9_14,http://katlas.org/wiki/9_14,/w/images/4/43/9_14.gif,,,,
9_14,http://katlas.org/wiki/9_14,,2 t^2-9 t+15-9 t^{-1} +2 t^{-2},,,
9_14,http://katlas.org/wiki/9_14,,,2 z^4-z^2+1,,
9_14,http://katlas.org/wiki/9_14,,,,"-1, 4, -3, 1, -2, 9, -7, 8, -6, 3, -4, 2, -5, 6, -8, 7, -9, 5",
9_14,http://katlas.org/wiki/9_14,,,,,q^6-2 q^5+3 q^4-5 q^3+6 q^2-6 q+6-4 q^{-1} +3 q^{-2} - q^{-3}
9_13,http://katlas.org/wiki/9_13,/w/images/4/40/9_13.gif,,,,
9_13,http://katlas.org/wiki/9_13,,4 t^2-9 t+11-9 t^{-1} +4 t^{-2},,,
9_13,http://katlas.org/wiki/9_13,,,4 z^4+7 z^2+1,,
9_13,http://katlas.org/wiki/9_13,,,,"1, -7, 8, -9, 2, -1, 3, -5, 4, -6, 9, -8, 7, -2, 6, -3, 5, -4",
9_13,http://katlas.org/wiki/9_13,,,,,-q^{11}+2 q^{10}-4 q^9+5 q^8-6 q^7+7 q^6-5 q^5+4 q^4-2 q^3+q^2
9_12,http://katlas.org/wiki/9_12,/w/images/f/fd/9_12.gif,,,,
9_12,http://katlas.org/wiki/9_12,,-2 t^2+9 t-13+9 t^{-1} -2 t^{-2},,,
9_12,http://katlas.org/wiki/9_12,,,-2 z^4+z^2+1,,
9_12,http://katlas.org/wiki/9_12,,,,"-1, 9, -2, 1, -3, 8, -6, 7, -9, 2, -4, 5, -7, 6, -8, 3, -5, 4",
9_12,http://katlas.org/wiki/9_12,,,,,q-2+4 q^{-1} -5 q^{-2} +6 q^{-3} -6 q^{-4} +5 q^{-5} -3 q^{-6} +2 q^{-7} - q^{-8}
9_11,http://katlas.org/wiki/9_11,/w/images/4/45/9_11.gif,,,,
9_11,http://katlas.org/wiki/9_11,,-t^3+5 t^2-7 t+7-7 t^{-1} +5 t^{-2} - t^{-3},,,
9_11,http://katlas.org/wiki/9_11,,,-z^6-z^4+4 z^2+1,,
9_11,http://katlas.org/wiki/9_11,,,,"-1, 4, -3, 1, -6, 8, -7, 9, -2, 3, -4, 2, -5, 6, -8, 7, -9, 5",
9_11,http://katlas.org/wiki/9_11,,,,,-q^9+2 q^8-4 q^7+5 q^6-5 q^5+6 q^4-4 q^3+3 q^2-2 q+1
9_10,http://katlas.org/wiki/9_10,/w/images/3/35/9_10.gif,,,,
9_10,http://katlas.org/wiki/9_10,,4 t^2-8 t+9-8 t^{-1} +4 t^{-2},,,
9_10,http://katlas.org/wiki/9_10,,,4 z^4+8 z^2+1,,
9_10,http://katlas.org/wiki/9_10,,,,"1, -6, 2, -7, 8, -9, 5, -1, 3, -4, 6, -2, 9, -8, 7, -5, 4, -3",
9_10,http://katlas.org/wiki/9_10,,,,,-q^{11}+q^{10}-3 q^9+5 q^8-5 q^7+6 q^6-5 q^5+4 q^4-2 q^3+q^2
9_9,http://katlas.org/wiki/9_9,/w/images/4/43/9_9.gif,,,,
9_9,http://katlas.org/wiki/9_9,,2 t^3-4 t^2+6 t-7+6 t^{-1} -4 t^{-2} +2 t^{-3},,,
9_9,http://katlas.org/wiki/9_9,,,2 z^6+8 z^4+8 z^2+1,,
9_9,http://katlas.org/wiki/9_9,,,,"-1, 8, -2, 9, -7, 1, -3, 5, -4, 6, -8, 2, -9, 7, -6, 3, -5, 4",
9_9,http://katlas.org/wiki/9_9,,,,,q^{-3} - q^{-4} +3 q^{-5} -4 q^{-6} +5 q^{-7} -5 q^{-8} +5 q^{-9} -4 q^{-10} +2 q^{-11} - q^{-12}
9_8,http://katlas.org/wiki/9_8,/w/images/5/56/9_8.gif,,,,
9_8,http://katlas.org/wiki/9_8,,-2 t^2+8 t-11+8 t^{-1} -2 t^{-2},,,
9_8,http://katlas.org/wiki/9_8,,,1-2 z^4,,
9_8,http://katlas.org/wiki/9_8,,,,"-1, 9, -2, 1, -3, 8, -9, 2, -4, 7, -5, 6, -8, 3, -6, 5, -7, 4",
9_8,http://katlas.org/wiki/9_8,,,,,q^3-2 q^2+3 q-4+5 q^{-1} -5 q^{-2} +5 q^{-3} -3 q^{-4} +2 q^{-5} - q^{-6}
9_7,http://katlas.org/wiki/9_7,/w/images/0/0f/9_7.gif,,,,
9_7,http://katlas.org/wiki/9_7,,3 t^2-7 t+9-7 t^{-1} +3 t^{-2},,,
9_7,http://katlas.org/wiki/9_7,,,3 z^4+5 z^2+1,,
9_7,http://katlas.org/wiki/9_7,,,,"-1, 9, -2, 1, -3, 5, -4, 8, -6, 7, -9, 2, -7, 6, -8, 3, -5, 4",
9_7,http://katlas.org/wiki/9_7,,,,,q^{-2} - q^{-3} +3 q^{-4} -4 q^{-5} +5 q^{-6} -5 q^{-7} +4 q^{-8} -3 q^{-9} +2 q^{-10} - q^{-11}
9_6,http://katlas.org/wiki/9_6,/w/images/a/a3/9_6.gif,,,,
9_6,http://katlas.org/wiki/9_6,,2 t^3-4 t^2+5 t-5+5 t^{-1} -4 t^{-2} +2 t^{-3},,,
9_6,http://katlas.org/wiki/9_6,,,2 z^6+8 z^4+7 z^2+1,,
9_6,http://katlas.org/wiki/9_6,,,,"-1, 9, -2, 1, -3, 6, -4, 7, -5, 8, -9, 2, -8, 3, -6, 4, -7, 5",
9_6,http://katlas.org/wiki/9_6,,,,,q^{-3} - q^{-4} +3 q^{-5} -3 q^{-6} +4 q^{-7} -5 q^{-8} +4 q^{-9} -3 q^{-10} +2 q^{-11} - q^{-12}
9_5,http://katlas.org/wiki/9_5,/w/images/e/ef/9_5.gif,,,,
9_5,http://katlas.org/wiki/9_5,,6 t-11+6 t^{-1},,,
9_5,http://katlas.org/wiki/9_5,,,6 z^2+1,,
9_5,http://katlas.org/wiki/9_5,,,,"1, -7, 8, -9, 2, -1, 3, -6, 4, -5, 9, -8, 7, -2, 5, -4, 6, -3",
9_5,http://katlas.org/wiki/9_5,,,,,-q^{10}+q^9-2 q^8+3 q^7-3 q^6+4 q^5-3 q^4+3 q^3-2 q^2+q
9_4,http://katlas.org/wiki/9_4,/w/images/4/4c/9_4.gif,,,,
9_4,http://katlas.org/wiki/9_4,,3 t^2-5 t+5-5 t^{-1} +3 t^{-2},,,
9_4,http://katlas.org/wiki/9_4,,,3 z^4+7 z^2+1,,
9_4,http://katlas.org/wiki/9_4,,,,"-1, 8, -2, 9, -7, 1, -3, 6, -4, 5, -8, 2, -9, 7, -5, 4, -6, 3",
9_4,http://katlas.org/wiki/9_4,,,,,q^{-2} - q^{-3} +2 q^{-4} -3 q^{-5} +4 q^{-6} -3 q^{-7} +3 q^{-8} -2 q^{-9} + q^{-10} - q^{-11}
9_3,http://katlas.org/wiki/9_3,/w/images/b/b4/9_3.gif,,,,
9_3,http://katlas.org/wiki/9_3,,2 t^3-3 t^2+3 t-3+3 t^{-1} -3 t^{-2} +2 t^{-3},,,
9_3,http://katlas.org/wiki/9_3,,,2 z^6+9 z^4+9 z^2+1,,
9_3,http://katlas.org/wiki/9_3,,,,"1, -7, 2, -8, 5, -9, 6, -1, 3, -4, 7, -2, 8, -5, 9, -6, 4, -3",
9_3,http://katlas.org/wiki/9_3,,,,,-q^{12}+q^{11}-2 q^{10}+3 q^9-3 q^8+3 q^7-2 q^6+2 q^5-q^4+q^3
9_2,http://katlas.org/wiki/9_2,/w/images/a/a3/9_2.gif,,,,
9_2,http://katlas.org/wiki/9_2,,4 t-7+4 t^{-1},,,
9_2,http://katlas.org/wiki/9_2,,,4 z^2+1,,
9_2,http://katlas.org/wiki/9_2,,,,"-1, 9, -2, 1, -3, 8, -4, 7, -5, 6, -9, 2, -6, 5, -7, 4, -8, 3",
9_2,http://katlas.org/wiki/9_2,,,,,q^{-1} - q^{-2} +2 q^{-3} -2 q^{-4} +2 q^{-5} -2 q^{-6} +2 q^{-7} - q^{-8} + q^{-9} - q^{-10}
9_1,http://katlas.org/wiki/9_1,/w/images/a/ae/9_1.gif,,,,
9_1,http://katlas.org/wiki/9_1,,t^4-t^3+t^2-t+1- t^{-1} + t^{-2} - t^{-3} + t^{-4},,,
9_1,http://katlas.org/wiki/9_1,,,z^8+7 z^6+15 z^4+10 z^2+1,,
9_1,http://katlas.org/wiki/9_1,,,,"-1, 6, -2, 7, -3, 8, -4, 9, -5, 1, -6, 2, -7, 3, -8, 4, -9, 5",
9_1,http://katlas.org/wiki/9_1,,,,,q^{-4} + q^{-6} - q^{-7} + q^{-8} - q^{-9} + q^{-10} - q^{-11} + q^{-12} - q^{-13}
7_7,http://katlas.org/wiki/7_7,/w/images/2/25/7_7.gif,,,,
7_7,http://katlas.org/wiki/7_7,,t^2+ t^{-2} -5 t-5 t^{-1} +9,,,
7_7,http://katlas.org/wiki/7_7,,,z^4-z^2+1,,
7_7,http://katlas.org/wiki/7_7,,,,"-1, 4, -3, 1, -2, 7, -6, 3, -4, 2, -5, 6, -7, 5",
7_7,http://katlas.org/wiki/7_7,,,,,q^4-2 q^3- q^{-3} +3 q^2+3 q^{-2} -4 q-3 q^{-1} +4
7_6,http://katlas.org/wiki/7_6,/w/images/d/d2/7_6.gif,,,,
7_6,http://katlas.org/wiki/7_6,,-t^2- t^{-2} +5 t+5 t^{-1} -7,,,
7_6,http://katlas.org/wiki/7_6,,,-z^4+z^2+1,,
7_6,http://katlas.org/wiki/7_6,,,,"-1, 7, -2, 1, -3, 6, -7, 2, -4, 5, -6, 3, -5, 4",
7_6,http://katlas.org/wiki/7_6,,,,,q-2+3 q^{-1} -3 q^{-2} +4 q^{-3} -3 q^{-4} +2 q^{-5} - q^{-6}
7_5,http://katlas.org/wiki/7_5,/w/images/1/1c/7_5.gif,,,,
7_5,http://katlas.org/wiki/7_5,,2 t^2-4 t+5-4 t^{-1} +2 t^{-2},,,
7_5,http://katlas.org/wiki/7_5,,,2 z^4+4 z^2+1,,
7_5,http://katlas.org/wiki/7_5,,,,"-1, 7, -2, 1, -3, 5, -4, 6, -7, 2, -6, 3, -5, 4",
7_5,http://katlas.org/wiki/7_5,,,,,- q^{-9} +2 q^{-8} -3 q^{-7} +3 q^{-6} -3 q^{-5} +3 q^{-4} - q^{-3} + q^{-2}
7_4,http://katlas.org/wiki/7_4,/w/images/0/0f/7_4.gif,,,,
7_4,http://katlas.org/wiki/7_4,,4 t+4 t^{-1} -7,,,
7_4,http://katlas.org/wiki/7_4,,,4 z^2+1,,
7_4,http://katlas.org/wiki/7_4,,,,"1, -5, 6, -7, 2, -1, 3, -4, 7, -6, 5, -2, 4, -3",
7_4,http://katlas.org/wiki/7_4,,,,,-q^8+q^7-2 q^6+3 q^5-2 q^4+3 q^3-2 q^2+q
7_3,http://katlas.org/wiki/7_3,/w/images/d/db/7_3.gif,,,,
7_3,http://katlas.org/wiki/7_3,,2 t^2+2 t^{-2} -3 t-3 t^{-1} +3,,,
7_3,http://katlas.org/wiki/7_3,,,2 z^4+5 z^2+1,,
7_3,http://katlas.org/wiki/7_3,,,,"1, -6, 2, -7, 5, -1, 3, -4, 6, -2, 7, -5, 4, -3",
7_3,http://katlas.org/wiki/7_3,,,,,-q^9+q^8-2 q^7+3 q^6-2 q^5+2 q^4-q^3+q^2
7_2,http://katlas.org/wiki/7_2,/w/images/a/a3/7_2.gif,,,,
7_2,http://katlas.org/wiki/7_2,,3 t+3 t^{-1} -5,,,
7_2,http://katlas.org/wiki/7_2,,,3 z^2+1,,
7_2,http://katlas.org/wiki/7_2,,,,"-1, 7, -2, 1, -3, 6, -4, 5, -7, 2, -5, 4, -6, 3",
7_2,http://katlas.org/wiki/7_2,,,,,- q^{-8} + q^{-7} - q^{-6} +2 q^{-5} -2 q^{-4} +2 q^{-3} - q^{-2} + q^{-1}
7_1,http://katlas.org/wiki/7_1,/w/images/1/18/7_1.gif,,,,
7_1,http://katlas.org/wiki/7_1,,t^3+ t^{-3} -t^2- t^{-2} +t+ t^{-1} -1,,,
7_1,http://katlas.org/wiki/7_1,,,z^6+5 z^4+6 z^2+1,,
7_1,http://katlas.org/wiki/7_1,,,,"-1, 5, -2, 6, -3, 7, -4, 1, -5, 2, -6, 3, -7, 4",
7_1,http://katlas.org/wiki/7_1,,,,,- q^{-10} + q^{-9} - q^{-8} + q^{-7} - q^{-6} + q^{-5} + q^{-3}
6_3,http://katlas.org/wiki/6_3,/w/images/6/6e/6_3.gif,,,,
6_3,http://katlas.org/wiki/6_3,,t^2-3 t+5-3 t^{-1} + t^{-2},,,
6_3,http://katlas.org/wiki/6_3,,,z^4+z^2+1,,
6_3,http://katlas.org/wiki/6_3,,,,"1, -6, 2, -1, 4, -5, 6, -2, 3, -4, 5, -3",
6_3,http://katlas.org/wiki/6_3,,,,,-q^3+2 q^2-2 q+3-2 q^{-1} +2 q^{-2} - q^{-3}
6_2,http://katlas.org/wiki/6_2,/w/images/1/16/6_2.gif,,,,
6_2,http://katlas.org/wiki/6_2,,-t^2+3 t-3+3 t^{-1} - t^{-2},,,
6_2,http://katlas.org/wiki/6_2,,,-z^4-z^2+1,,
6_2,http://katlas.org/wiki/6_2,,,,"-1, 4, -3, 1, -2, 6, -5, 3, -4, 2, -6, 5",
6_2,http://katlas.org/wiki/6_2,,,,,q-1+2 q^{-1} -2 q^{-2} +2 q^{-3} -2 q^{-4} + q^{-5}
6_1,http://katlas.org/wiki/6_1,/w/images/2/22/6_1.gif,,,,
6_1,http://katlas.org/wiki/6_1,,-2 t+5-2 t^{-1},,,
6_1,http://katlas.org/wiki/6_1,,,1-2 z^2,,
6_1,http://katlas.org/wiki/6_1,,,,"-1, 4, -3, 1, -5, 6, -2, 3, -4, 2, -6, 5",
6_1,http://katlas.org/wiki/6_1,,,,,q^2-q+2-2 q^{-1} + q^{-2} - q^{-3} + q^{-4}
5_2,http://katlas.org/wiki/5_2,/w/images/d/dd/5_2.gif,,,,
5_2,http://katlas.org/wiki/5_2,,2 t+2 t^{-1} -3,,,
5_2,http://katlas.org/wiki/5_2,,,2 z^2+1,,
5_2,http://katlas.org/wiki/5_2,,,,"-1, 5, -2, 1, -3, 4, -5, 2, -4, 3",
5_2,http://katlas.org/wiki/5_2,,,,,- q^{-6} + q^{-5} - q^{-4} +2 q^{-3} - q^{-2} + q^{-1}
5_1,http://katlas.org/wiki/5_1,/w/images/2/27/5_1.gif,,,,
5_1,http://katlas.org/wiki/5_1,,t^2+ t^{-2} -t- t^{-1} +1,,,
5_1,http://katlas.org/wiki/5_1,,,z^4+3 z^2+1,,
5_1,http://katlas.org/wiki/5_1,,,,"-1, 4, -2, 5, -3, 1, -4, 2, -5, 3",
5_1,http://katlas.org/wiki/5_1,,,,,- q^{-7} + q^{-6} - q^{-5} + q^{-4} + q^{-2}
4_1,http://katlas.org/wiki/4_1,/w/images/6/6a/4_1.gif,,,,
4_1,http://katlas.org/wiki/4_1,,-t- t^{-1} +3,,,
4_1,http://katlas.org/wiki/4_1,,,1-z^2,,
4_1,http://katlas.org/wiki/4_1,,,,"1, -4, 3, -1, 2, -3, 4, -2",
4_1,http://katlas.org/wiki/4_1,,,,,q^2+ q^{-2} -q- q^{-1} +1
3_1,http://katlas.org/wiki/3_1,/w/images/c/cb/3_1.gif,,,,
3_1,http://katlas.org/wiki/3_1,,t+ t^{-1} -1,,,
3_1,http://katlas.org/wiki/3_1,,,z^2+1,,
3_1,http://katlas.org/wiki/3_1,,,,"-1, 3, -2, 1, -3, 2",
3_1,http://katlas.org/wiki/3_1,,,,,- q^{-4} + q^{-3} + q^{-1}
0_1,http://katlas.org/wiki/0_1,/w/images/5/5d/0_1.gif,,,,
0_1,http://katlas.org/wiki/0_1,,NONE,,,
0_1,http://katlas.org/wiki/0_1,,,NONE,,
0_1,http://katlas.org/wiki/0_1,,,,NONE,
0_1,http://katlas.org/wiki/0_1,,,,,NONE
8_21,http://katlas.org/wiki/8_21,/w/images/e/ef/8_21.gif,,,,
8_21,http://katlas.org/wiki/8_21,,-t^2+4 t-5+4 t^{-1} - t^{-2},,,
8_21,http://katlas.org/wiki/8_21,,,1-z^4,,
8_21,http://katlas.org/wiki/8_21,,,,"-1, 8, -2, 1, 3, -7, -8, 2, -5, 6, 7, -3, -4, 5, -6, 4",
8_21,http://katlas.org/wiki/8_21,,,,,2 q^{-1} -2 q^{-2} +3 q^{-3} -3 q^{-4} +2 q^{-5} -2 q^{-6} + q^{-7}
8_20,http://katlas.org/wiki/8_20,/w/images/3/3e/8_20.gif,,,,
8_20,http://katlas.org/wiki/8_20,,t^2-2 t+3-2 t^{-1} + t^{-2},,,
8_20,http://katlas.org/wiki/8_20,,,z^4+2 z^2+1,,
8_20,http://katlas.org/wiki/8_20,,,,"1, -8, 2, -1, -3, 7, 8, -2, -5, 6, -7, 3, -4, 5, -6, 4",
8_20,http://katlas.org/wiki/8_20,,,,,-q+2- q^{-1} +2 q^{-2} - q^{-3} + q^{-4} - q^{-5}
8_19,http://katlas.org/wiki/8_19,/w/images/b/b0/8_19.gif,,,,
8_19,http://katlas.org/wiki/8_19,,t^3-t^2+1- t^{-2} + t^{-3},,,
8_19,http://katlas.org/wiki/8_19,,,z^6+5 z^4+5 z^2+1,,
8_19,http://katlas.org/wiki/8_19,,,,"1, -8, 2, -1, -4, 5, 8, -2, -3, 7, -6, 4, -5, 3, -7, 6",
8_19,http://katlas.org/wiki/8_19,,,,,-q^8+q^5+q^3
8_18,http://katlas.org/wiki/8_18,/w/images/4/42/8_18.gif,,,,
8_18,http://katlas.org/wiki/8_18,,-t^3+5 t^2-10 t+13-10 t^{-1} +5 t^{-2} - t^{-3},,,
8_18,http://katlas.org/wiki/8_18,,,-z^6-z^4+z^2+1,,
8_18,http://katlas.org/wiki/8_18,,,,"1, -4, 2, -5, 6, -1, 7, -2, 8, -6, 3, -7, 4, -8, 5, -3",
8_18,http://katlas.org/wiki/8_18,,,,,q^4-4 q^3+6 q^2-7 q+9-7 q^{-1} +6 q^{-2} -4 q^{-3} + q^{-4}
8_17,http://katlas.org/wiki/8_17,/w/images/1/18/8_17.gif,,,,
8_17,http://katlas.org/wiki/8_17,,-t^3+4 t^2-8 t+11-8 t^{-1} +4 t^{-2} - t^{-3},,,
8_17,http://katlas.org/wiki/8_17,,,-z^6-2 z^4-z^2+1,,
8_17,http://katlas.org/wiki/8_17,,,,"1, -4, 3, -6, 5, -1, 2, -3, 6, -8, 7, -5, 4, -2, 8, -7",
8_17,http://katlas.org/wiki/8_17,,,,,q^4-3 q^3+5 q^2-6 q+7-6 q^{-1} +5 q^{-2} -3 q^{-3} + q^{-4}
8_16,http://katlas.org/wiki/8_16,/w/images/5/5f/8_16.gif,,,,
8_16,http://katlas.org/wiki/8_16,,t^3-4 t^2+8 t-9+8 t^{-1} -4 t^{-2} + t^{-3},,,
8_16,http://katlas.org/wiki/8_16,,,z^6+2 z^4+z^2+1,,
8_16,http://katlas.org/wiki/8_16,,,,"1, -8, 5, -6, 2, -1, 4, -5, 6, -7, 3, -4, 8, -2, 7, -3",
8_16,http://katlas.org/wiki/8_16,,,,,-q^2+3 q-4+6 q^{-1} -6 q^{-2} +6 q^{-3} -5 q^{-4} +3 q^{-5} - q^{-6}
8_15,http://katlas.org/wiki/8_15,/w/images/f/f9/8_15.gif,,,,
8_15,http://katlas.org/wiki/8_15,,3 t^2-8 t+11-8 t^{-1} +3 t^{-2},,,
8_15,http://katlas.org/wiki/8_15,,,3 z^4+4 z^2+1,,
8_15,http://katlas.org/wiki/8_15,,,,"-1, 8, -2, 1, -3, 7, -8, 2, -5, 6, -7, 3, -4, 5, -6, 4",
8_15,http://katlas.org/wiki/8_15,,,,,q^{-2} -2 q^{-3} +5 q^{-4} -5 q^{-5} +6 q^{-6} -6 q^{-7} +4 q^{-8} -3 q^{-9} + q^{-10}
8_14,http://katlas.org/wiki/8_14,/w/images/a/aa/8_14.gif,,,,
8_14,http://katlas.org/wiki/8_14,,-2 t^2+8 t-11+8 t^{-1} -2 t^{-2},,,
8_14,http://katlas.org/wiki/8_14,,,1-2 z^4,,
8_14,http://katlas.org/wiki/8_14,,,,"-1, 4, -3, 1, -2, 8, -5, 3, -4, 2, -6, 7, -8, 5, -7, 6",
8_14,http://katlas.org/wiki/8_14,,,,,q-2+4 q^{-1} -5 q^{-2} +6 q^{-3} -5 q^{-4} +4 q^{-5} -3 q^{-6} + q^{-7}
8_13,http://katlas.org/wiki/8_13,/w/images/5/51/8_13.gif,,,,
8_13,http://katlas.org/wiki/8_13,,2 t^2-7 t+11-7 t^{-1} +2 t^{-2},,,
8_13,http://katlas.org/wiki/8_13,,,2 z^4+z^2+1,,
8_13,http://katlas.org/wiki/8_13,,,,"-1, 8, -2, 1, -4, 5, -6, 7, -8, 2, -3, 4, -7, 6, -5, 3",
8_13,http://katlas.org/wiki/8_13,,,,,-q^5+2 q^4-3 q^3+5 q^2-5 q+5-4 q^{-1} +3 q^{-2} - q^{-3}
8_12,http://katlas.org/wiki/8_12,/w/images/7/7f/8_12.gif,,,,
8_12,http://katlas.org/wiki/8_12,,t^2-7 t+13-7 t^{-1} + t^{-2},,,
8_12,http://katlas.org/wiki/8_12,,,z^4-3 z^2+1,,
8_12,http://katlas.org/wiki/8_12,,,,"1, -4, 3, -1, 5, -8, 2, -3, 4, -2, 6, -7, 8, -5, 7, -6",
8_12,http://katlas.org/wiki/8_12,,,,,q^4-2 q^3+4 q^2-5 q+5-5 q^{-1} +4 q^{-2} -2 q^{-3} + q^{-4}
8_11,http://katlas.org/wiki/8_11,/w/images/a/a1/8_11.gif,,,,
8_11,http://katlas.org/wiki/8_11,,-2 t^2+7 t-9+7 t^{-1} -2 t^{-2},,,
8_11,http://katlas.org/wiki/8_11,,,-2 z^4-z^2+1,,
8_11,http://katlas.org/wiki/8_11,,,,"-1, 4, -3, 1, -2, 6, -7, 8, -5, 3, -4, 2, -8, 7, -6, 5",
8_11,http://katlas.org/wiki/8_11,,,,,q-2+4 q^{-1} -4 q^{-2} +5 q^{-3} -5 q^{-4} +3 q^{-5} -2 q^{-6} + q^{-7}
8_10,http://katlas.org/wiki/8_10,/w/images/c/c6/8_10.gif,,,,
8_10,http://katlas.org/wiki/8_10,,t^3-3 t^2+6 t-7+6 t^{-1} -3 t^{-2} + t^{-3},,,
8_10,http://katlas.org/wiki/8_10,,,z^6+3 z^4+3 z^2+1,,
8_10,http://katlas.org/wiki/8_10,,,,"-1, 8, -2, 1, -4, 5, -8, 2, -3, 7, -6, 4, -5, 3, -7, 6",
8_10,http://katlas.org/wiki/8_10,,,,,-q^6+2 q^5-4 q^4+5 q^3-4 q^2+5 q-3+2 q^{-1} - q^{-2}
8_9,http://katlas.org/wiki/8_9,/w/images/9/9d/8_9.gif,,,,
8_9,http://katlas.org/wiki/8_9,,-t^3+3 t^2-5 t+7-5 t^{-1} +3 t^{-2} - t^{-3},,,
8_9,http://katlas.org/wiki/8_9,,,-z^6-3 z^4-2 z^2+1,,
8_9,http://katlas.org/wiki/8_9,,,,"1, -4, 3, -6, 5, -1, 2, -8, 7, -3, 6, -5, 4, -2, 8, -7",
8_9,http://katlas.org/wiki/8_9,,,,,q^4-2 q^3+3 q^2-4 q+5-4 q^{-1} +3 q^{-2} -2 q^{-3} + q^{-4}
8_8,http://katlas.org/wiki/8_8,/w/images/d/d8/8_8.gif,,,,
8_8,http://katlas.org/wiki/8_8,,2 t^2-6 t+9-6 t^{-1} +2 t^{-2},,,
8_8,http://katlas.org/wiki/8_8,,,2 z^4+2 z^2+1,,
8_8,http://katlas.org/wiki/8_8,,,,"-1, 8, -2, 1, -4, 5, -8, 2, -6, 7, -3, 4, -5, 3, -7, 6",
8_8,http://katlas.org/wiki/8_8,,,,,-q^5+2 q^4-3 q^3+4 q^2-4 q+5-3 q^{-1} +2 q^{-2} - q^{-3}
8_7,http://katlas.org/wiki/8_7,/w/images/1/1b/8_7.gif,,,,
8_7,http://katlas.org/wiki/8_7,,t^3-3 t^2+5 t-5+5 t^{-1} -3 t^{-2} + t^{-3},,,
8_7,http://katlas.org/wiki/8_7,,,z^6+3 z^4+2 z^2+1,,
8_7,http://katlas.org/wiki/8_7,,,,"-1, 8, -2, 1, -4, 6, -5, 7, -8, 2, -3, 4, -6, 5, -7, 3",
8_7,http://katlas.org/wiki/8_7,,,,,-q^6+2 q^5-3 q^4+4 q^3-4 q^2+4 q-2+2 q^{-1} - q^{-2}
8_6,http://katlas.org/wiki/8_6,/w/images/d/d1/8_6.gif,,,,
8_6,http://katlas.org/wiki/8_6,,-2 t^2+6 t-7+6 t^{-1} -2 t^{-2},,,
8_6,http://katlas.org/wiki/8_6,,,-2 z^4-2 z^2+1,,
8_6,http://katlas.org/wiki/8_6,,,,"-1, 4, -3, 1, -5, 7, -6, 8, -2, 3, -4, 2, -8, 5, -7, 6",
8_6,http://katlas.org/wiki/8_6,,,,,q-1+3 q^{-1} -4 q^{-2} +4 q^{-3} -4 q^{-4} +3 q^{-5} -2 q^{-6} + q^{-7}
8_5,http://katlas.org/wiki/8_5,/w/images/2/2b/8_5.gif,,,,
8_5,http://katlas.org/wiki/8_5,,-t^3+3 t^2-4 t+5-4 t^{-1} +3 t^{-2} - t^{-3},,,
8_5,http://katlas.org/wiki/8_5,,,-z^6-3 z^4-z^2+1,,
8_5,http://katlas.org/wiki/8_5,,,,"1, -3, 2, -6, 5, -1, 3, -2, 4, -8, 7, -5, 6, -4, 8, -7",
8_5,http://katlas.org/wiki/8_5,,,,,q^8-2 q^7+3 q^6-4 q^5+3 q^4-3 q^3+3 q^2-q+1
8_4,http://katlas.org/wiki/8_4,/w/images/c/c3/8_4.gif,,,,
8_4,http://katlas.org/wiki/8_4,,-2 t^2+5 t-5+5 t^{-1} -2 t^{-2},,,
8_4,http://katlas.org/wiki/8_4,,,-2 z^4-3 z^2+1,,
8_4,http://katlas.org/wiki/8_4,,,,"1, -4, 3, -7, 5, -1, 6, -8, 2, -3, 7, -5, 4, -2, 8, -6",
8_4,http://katlas.org/wiki/8_4,,,,,q^3-q^2+2 q-3+3 q^{-1} -3 q^{-2} +3 q^{-3} -2 q^{-4} + q^{-5}
8_3,http://katlas.org/wiki/8_3,/w/images/1/11/8_3.gif,,,,
8_3,http://katlas.org/wiki/8_3,,-4 t+9-4 t^{-1},,,
8_3,http://katlas.org/wiki/8_3,,,1-4 z^2,,
8_3,http://katlas.org/wiki/8_3,,,,"1, -6, 4, -5, 3, -1, 7, -8, 2, -3, 5, -4, 6, -2, 8, -7",
8_3,http://katlas.org/wiki/8_3,,,,,q^4-q^3+2 q^2-3 q+3-3 q^{-1} +2 q^{-2} - q^{-3} + q^{-4}
8_2,http://katlas.org/wiki/8_2,/w/images/0/0a/8_2.gif,,,,
8_2,http://katlas.org/wiki/8_2,,-t^3+3 t^2-3 t+3-3 t^{-1} +3 t^{-2} - t^{-3},,,
8_2,http://katlas.org/wiki/8_2,,,-z^6-3 z^4+1,,
8_2,http://katlas.org/wiki/8_2,,,,"-1, 4, -3, 1, -2, 7, -5, 8, -6, 3, -4, 2, -7, 5, -8, 6",
8_2,http://katlas.org/wiki/8_2,,,,,1- q^{-1} +2 q^{-2} -2 q^{-3} +3 q^{-4} -3 q^{-5} +2 q^{-6} -2 q^{-7} + q^{-8}
8_1,http://katlas.org/wiki/8_1,/w/images/3/34/8_1.gif,,,,
8_1,http://katlas.org/wiki/8_1,,-3 t+7-3 t^{-1},,,
